# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-24 18:07:02 -05:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12092000 PUYALLUP RIVER NEAR ELECTRON, WA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12092000
#    TS_ID       Parameter Description
#    150830      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	tz_cd	Flux	Letter
USGS	12092000	2021-08-13 20:00	PDT	919	A
USGS	12092000	2021-08-13 20:15	PDT	901	A
USGS	12092000	2021-08-13 20:30	PDT	901	A
USGS	12092000	2021-08-13 20:45	PDT	901	A
USGS	12092000	2021-08-13 21:00	PDT	910	A
USGS	12092000	2021-08-13 21:15	PDT	892	A
USGS	12092000	2021-08-13 21:30	PDT	874	A
USGS	12092000	2021-08-13 21:45	PDT	857	A
USGS	12092000	2021-08-13 22:00	PDT	901	A
USGS	12092000	2021-08-13 22:15	PDT	874	A
USGS	12092000	2021-08-13 22:30	PDT	848	A
USGS	12092000	2021-08-13 22:45	PDT	848	A
USGS	12092000	2021-08-13 23:00	PDT	831	A
USGS	12092000	2021-08-13 23:15	PDT	823	A
USGS	12092000	2021-08-13 23:30	PDT	781	A
USGS	12092000	2021-08-13 23:45	PDT	781	A
USGS	12092000	2021-08-14 00:00	PDT	790	A
USGS	12092000	2021-08-14 00:15	PDT	765	A
USGS	12092000	2021-08-14 00:30	PDT	765	A
USGS	12092000	2021-08-14 00:45	PDT	781	A
USGS	12092000	2021-08-14 01:00	PDT	781	A
USGS	12092000	2021-08-14 01:15	PDT	749	A
USGS	12092000	2021-08-14 01:30	PDT	734	A
USGS	12092000	2021-08-14 01:45	PDT	749	A
USGS	12092000	2021-08-14 02:00	PDT	757	A
USGS	12092000	2021-08-14 02:15	PDT	757	A
USGS	12092000	2021-08-14 02:30	PDT	734	A
USGS	12092000	2021-08-14 02:45	PDT	726	A
USGS	12092000	2021-08-14 03:00	PDT	726	A
USGS	12092000	2021-08-14 03:15	PDT	710	A
USGS	12092000	2021-08-14 03:30	PDT	718	A
USGS	12092000	2021-08-14 03:45	PDT	688	A
USGS	12092000	2021-08-14 04:00	PDT	718	A
USGS	12092000	2021-08-14 04:15	PDT	710	A
USGS	12092000	2021-08-14 04:30	PDT	688	A
USGS	12092000	2021-08-14 04:45	PDT	695	A
USGS	12092000	2021-08-14 05:00	PDT	703	A
USGS	12092000	2021-08-14 05:15	PDT	688	A
USGS	12092000	2021-08-14 05:30	PDT	665	A
USGS	12092000	2021-08-14 05:45	PDT	643	A
USGS	12092000	2021-08-14 06:00	PDT	651	A
USGS	12092000	2021-08-14 06:15	PDT	651	A
USGS	12092000	2021-08-14 06:30	PDT	636	A
USGS	12092000	2021-08-14 06:45	PDT	636	A
USGS	12092000	2021-08-14 07:00	PDT	615	A
USGS	12092000	2021-08-14 07:15	PDT	608	A
USGS	12092000	2021-08-14 07:30	PDT	601	A
USGS	12092000	2021-08-14 07:45	PDT	587	A
USGS	12092000	2021-08-14 08:00	PDT	587	A
USGS	12092000	2021-08-14 08:15	PDT	608	A
USGS	12092000	2021-08-14 08:30	PDT	608	A
USGS	12092000	2021-08-14 08:45	PDT	594	A
USGS	12092000	2021-08-14 09:00	PDT	574	A
USGS	12092000	2021-08-14 09:15	PDT	567	A
USGS	12092000	2021-08-14 09:30	PDT	541	A
USGS	12092000	2021-08-14 09:45	PDT	541	A
USGS	12092000	2021-08-14 10:00	PDT	534	A
USGS	12092000	2021-08-14 10:15	PDT	554	A
USGS	12092000	2021-08-14 10:30	PDT	554	A
USGS	12092000	2021-08-14 10:45	PDT	547	A
USGS	12092000	2021-08-14 11:00	PDT	541	A
USGS	12092000	2021-08-14 11:15	PDT	547	A
USGS	12092000	2021-08-14 11:30	PDT	522	A
USGS	12092000	2021-08-14 11:45	PDT	528	A
USGS	12092000	2021-08-14 12:00	PDT	522	A
USGS	12092000	2021-08-14 12:15	PDT	534	A
USGS	12092000	2021-08-14 12:30	PDT	528	A
USGS	12092000	2021-08-14 12:45	PDT	534	A
USGS	12092000	2021-08-14 13:00	PDT	534	A
USGS	12092000	2021-08-14 13:15	PDT	547	A
USGS	12092000	2021-08-14 13:30	PDT	541	A
USGS	12092000	2021-08-14 13:45	PDT	554	A
USGS	12092000	2021-08-14 14:00	PDT	554	A
USGS	12092000	2021-08-14 14:15	PDT	560	A
USGS	12092000	2021-08-14 14:30	PDT	554	A
USGS	12092000	2021-08-14 14:45	PDT	560	A
USGS	12092000	2021-08-14 15:00	PDT	574	A
USGS	12092000	2021-08-14 15:15	PDT	601	A
USGS	12092000	2021-08-14 15:30	PDT	587	A
USGS	12092000	2021-08-14 15:45	PDT	615	A
USGS	12092000	2021-08-14 16:00	PDT	629	A
USGS	12092000	2021-08-14 16:15	PDT	665	A
USGS	12092000	2021-08-14 16:30	PDT	688	A
USGS	12092000	2021-08-14 16:45	PDT	688	A
USGS	12092000	2021-08-14 17:00	PDT	710	A
USGS	12092000	2021-08-14 17:15	PDT	734	A
USGS	12092000	2021-08-14 17:30	PDT	726	A
USGS	12092000	2021-08-14 17:45	PDT	734	A
USGS	12092000	2021-08-14 18:00	PDT	734	A
USGS	12092000	2021-08-14 18:15	PDT	734	A
USGS	12092000	2021-08-14 18:30	PDT	757	A
USGS	12092000	2021-08-14 18:45	PDT	741	A
USGS	12092000	2021-08-14 19:00	PDT	757	A
USGS	12092000	2021-08-14 19:15	PDT	773	A
USGS	12092000	2021-08-14 19:30	PDT	773	A
USGS	12092000	2021-08-14 19:45	PDT	773	A
USGS	12092000	2021-08-14 20:00	PDT	765	A
USGS	12092000	2021-08-14 20:15	PDT	790	A
USGS	12092000	2021-08-14 20:30	PDT	749	A
USGS	12092000	2021-08-14 20:45	PDT	773	A
USGS	12092000	2021-08-14 21:00	PDT	757	A
USGS	12092000	2021-08-14 21:15	PDT	765	A
USGS	12092000	2021-08-14 21:30	PDT	757	A
USGS	12092000	2021-08-14 21:45	PDT	757	A
USGS	12092000	2021-08-14 22:00	PDT	749	A
USGS	12092000	2021-08-14 22:15	PDT	741	A
USGS	12092000	2021-08-14 22:30	PDT	710	A
USGS	12092000	2021-08-14 22:45	PDT	741	A
USGS	12092000	2021-08-14 23:00	PDT	734	A
USGS	12092000	2021-08-14 23:15	PDT	734	A
USGS	12092000	2021-08-14 23:30	PDT	718	A
USGS	12092000	2021-08-14 23:45	PDT	726	A
USGS	12092000	2021-08-15 00:00	PDT	726	A
USGS	12092000	2021-08-15 00:15	PDT	703	A
USGS	12092000	2021-08-15 00:30	PDT	695	A
USGS	12092000	2021-08-15 00:45	PDT	680	A
USGS	12092000	2021-08-15 01:00	PDT	688	A
USGS	12092000	2021-08-15 01:15	PDT	665	A
USGS	12092000	2021-08-15 01:30	PDT	673	A
USGS	12092000	2021-08-15 01:45	PDT	673	A
USGS	12092000	2021-08-15 02:00	PDT	665	A
USGS	12092000	2021-08-15 02:15	PDT	651	A
USGS	12092000	2021-08-15 02:30	PDT	636	A
USGS	12092000	2021-08-15 02:45	PDT	636	A
USGS	12092000	2021-08-15 03:00	PDT	636	A
USGS	12092000	2021-08-15 03:15	PDT	636	A
USGS	12092000	2021-08-15 03:30	PDT	636	A
USGS	12092000	2021-08-15 03:45	PDT	622	A
USGS	12092000	2021-08-15 04:00	PDT	622	A
USGS	12092000	2021-08-15 04:15	PDT	615	A
USGS	12092000	2021-08-15 04:30	PDT	594	A
USGS	12092000	2021-08-15 04:45	PDT	601	A
USGS	12092000	2021-08-15 05:00	PDT	587	A
USGS	12092000	2021-08-15 05:15	PDT	587	A
USGS	12092000	2021-08-15 05:30	PDT	587	A
USGS	12092000	2021-08-15 05:45	PDT	580	A
USGS	12092000	2021-08-15 06:00	PDT	574	A
USGS	12092000	2021-08-15 06:15	PDT	580	A
USGS	12092000	2021-08-15 06:30	PDT	580	A
USGS	12092000	2021-08-15 06:45	PDT	554	A
USGS	12092000	2021-08-15 07:00	PDT	560	A
USGS	12092000	2021-08-15 07:15	PDT	554	A
USGS	12092000	2021-08-15 07:30	PDT	560	A
USGS	12092000	2021-08-15 07:45	PDT	560	A
USGS	12092000	2021-08-15 08:00	PDT	580	A
USGS	12092000	2021-08-15 08:15	PDT	547	A
USGS	12092000	2021-08-15 08:30	PDT	567	A
USGS	12092000	2021-08-15 08:45	PDT	554	A
USGS	12092000	2021-08-15 09:00	PDT	541	A
USGS	12092000	2021-08-15 09:15	PDT	547	A
USGS	12092000	2021-08-15 09:30	PDT	541	A
USGS	12092000	2021-08-15 09:45	PDT	547	A
USGS	12092000	2021-08-15 10:00	PDT	534	A
USGS	12092000	2021-08-15 10:15	PDT	528	A
USGS	12092000	2021-08-15 10:30	PDT	522	A
USGS	12092000	2021-08-15 10:45	PDT	497	A
USGS	12092000	2021-08-15 11:00	PDT	503	A
USGS	12092000	2021-08-15 11:15	PDT	509	A
USGS	12092000	2021-08-15 11:30	PDT	497	A
USGS	12092000	2021-08-15 11:45	PDT	491	A
USGS	12092000	2021-08-15 12:00	PDT	491	A
USGS	12092000	2021-08-15 12:15	PDT	485	A
USGS	12092000	2021-08-15 12:30	PDT	491	A
USGS	12092000	2021-08-15 12:45	PDT	485	A
USGS	12092000	2021-08-15 13:00	PDT	491	A
USGS	12092000	2021-08-15 13:15	PDT	491	A
USGS	12092000	2021-08-15 13:30	PDT	509	A
USGS	12092000	2021-08-15 13:45	PDT	509	A
USGS	12092000	2021-08-15 14:00	PDT	503	A
USGS	12092000	2021-08-15 14:15	PDT	522	A
USGS	12092000	2021-08-15 14:30	PDT	534	A
USGS	12092000	2021-08-15 14:45	PDT	522	A
USGS	12092000	2021-08-15 15:00	PDT	528	A
USGS	12092000	2021-08-15 15:15	PDT	547	A
USGS	12092000	2021-08-15 15:30	PDT	547	A
USGS	12092000	2021-08-15 15:45	PDT	567	A
USGS	12092000	2021-08-15 16:00	PDT	567	A
USGS	12092000	2021-08-15 16:15	PDT	594	A
USGS	12092000	2021-08-15 16:30	PDT	580	A
USGS	12092000	2021-08-15 16:45	PDT	594	A
USGS	12092000	2021-08-15 17:00	PDT	601	A
USGS	12092000	2021-08-15 17:15	PDT	629	A
USGS	12092000	2021-08-15 17:30	PDT	636	A
USGS	12092000	2021-08-15 17:45	PDT	665	A
USGS	12092000	2021-08-15 18:00	PDT	673	A
USGS	12092000	2021-08-15 18:15	PDT	688	A
USGS	12092000	2021-08-15 18:30	PDT	703	A
USGS	12092000	2021-08-15 18:45	PDT	726	A
USGS	12092000	2021-08-15 19:00	PDT	726	A
USGS	12092000	2021-08-15 19:15	PDT	726	A
USGS	12092000	2021-08-15 19:30	PDT	718	A
USGS	12092000	2021-08-15 19:45	PDT	726	A
USGS	12092000	2021-08-15 20:00	PDT	726	A
USGS	12092000	2021-08-15 20:15	PDT	718	A
USGS	12092000	2021-08-15 20:30	PDT	734	A
USGS	12092000	2021-08-15 20:45	PDT	741	A
USGS	12092000	2021-08-15 21:00	PDT	741	A
USGS	12092000	2021-08-15 21:15	PDT	749	A
USGS	12092000	2021-08-15 21:30	PDT	734	A
USGS	12092000	2021-08-15 21:45	PDT	726	A
USGS	12092000	2021-08-15 22:00	PDT	726	A
USGS	12092000	2021-08-15 22:15	PDT	718	A
USGS	12092000	2021-08-15 22:30	PDT	710	A
USGS	12092000	2021-08-15 22:45	PDT	703	A
USGS	12092000	2021-08-15 23:00	PDT	680	A
USGS	12092000	2021-08-15 23:15	PDT	688	A
USGS	12092000	2021-08-15 23:30	PDT	658	A
USGS	12092000	2021-08-15 23:45	PDT	643	A
USGS	12092000	2021-08-16 00:00	PDT	608	A
USGS	12092000	2021-08-16 00:15	PDT	587	A
USGS	12092000	2021-08-16 00:30	PDT	580	A
USGS	12092000	2021-08-16 00:45	PDT	574	A
USGS	12092000	2021-08-16 01:00	PDT	560	A
USGS	12092000	2021-08-16 01:15	PDT	567	A
USGS	12092000	2021-08-16 01:30	PDT	554	A
USGS	12092000	2021-08-16 01:45	PDT	554	A
USGS	12092000	2021-08-16 02:00	PDT	554	A
USGS	12092000	2021-08-16 02:15	PDT	560	A
USGS	12092000	2021-08-16 02:30	PDT	541	A
USGS	12092000	2021-08-16 02:45	PDT	528	A
USGS	12092000	2021-08-16 03:00	PDT	528	A
USGS	12092000	2021-08-16 03:15	PDT	522	A
USGS	12092000	2021-08-16 03:30	PDT	528	A
USGS	12092000	2021-08-16 03:45	PDT	515	A
USGS	12092000	2021-08-16 04:00	PDT	509	A
USGS	12092000	2021-08-16 04:15	PDT	515	A
USGS	12092000	2021-08-16 04:30	PDT	503	A
USGS	12092000	2021-08-16 04:45	PDT	509	A
USGS	12092000	2021-08-16 05:00	PDT	509	A
USGS	12092000	2021-08-16 05:15	PDT	503	A
USGS	12092000	2021-08-16 05:30	PDT	497	A
USGS	12092000	2021-08-16 05:45	PDT	509	A
USGS	12092000	2021-08-16 06:00	PDT	528	A
USGS	12092000	2021-08-16 06:15	PDT	509	A
USGS	12092000	2021-08-16 06:30	PDT	497	A
USGS	12092000	2021-08-16 06:45	PDT	497	A
USGS	12092000	2021-08-16 07:00	PDT	491	A
USGS	12092000	2021-08-16 07:15	PDT	497	A
USGS	12092000	2021-08-16 07:30	PDT	509	A
USGS	12092000	2021-08-16 07:45	PDT	503	A
USGS	12092000	2021-08-16 08:00	PDT	515	A
USGS	12092000	2021-08-16 08:15	PDT	509	A
USGS	12092000	2021-08-16 08:30	PDT	515	A
USGS	12092000	2021-08-16 08:45	PDT	528	A
USGS	12092000	2021-08-16 09:00	PDT	497	A
USGS	12092000	2021-08-16 09:15	PDT	522	A
USGS	12092000	2021-08-16 09:30	PDT	528	A
USGS	12092000	2021-08-16 09:45	PDT	541	A
USGS	12092000	2021-08-16 10:00	PDT	528	A
USGS	12092000	2021-08-16 10:15	PDT	547	A
USGS	12092000	2021-08-16 10:30	PDT	528	A
USGS	12092000	2021-08-16 10:45	PDT	515	A
USGS	12092000	2021-08-16 11:00	PDT	515	A
USGS	12092000	2021-08-16 11:15	PDT	497	A
USGS	12092000	2021-08-16 11:30	PDT	503	A
USGS	12092000	2021-08-16 11:45	PDT	528	A
USGS	12092000	2021-08-16 12:00	PDT	515	A
USGS	12092000	2021-08-16 12:15	PDT	515	A
USGS	12092000	2021-08-16 12:30	PDT	503	A
USGS	12092000	2021-08-16 12:45	PDT	515	A
USGS	12092000	2021-08-16 13:00	PDT	522	A
USGS	12092000	2021-08-16 13:15	PDT	547	A
USGS	12092000	2021-08-16 13:30	PDT	547	A
USGS	12092000	2021-08-16 13:45	PDT	560	A
USGS	12092000	2021-08-16 14:00	PDT	567	A
USGS	12092000	2021-08-16 14:15	PDT	601	A
USGS	12092000	2021-08-16 14:30	PDT	594	A
USGS	12092000	2021-08-16 14:45	PDT	594	A
USGS	12092000	2021-08-16 15:00	PDT	608	A
USGS	12092000	2021-08-16 15:15	PDT	629	A
USGS	12092000	2021-08-16 15:30	PDT	665	A
USGS	12092000	2021-08-16 15:45	PDT	673	A
USGS	12092000	2021-08-16 16:00	PDT	695	A
USGS	12092000	2021-08-16 16:15	PDT	718	A
USGS	12092000	2021-08-16 16:30	PDT	703	A
USGS	12092000	2021-08-16 16:45	PDT	688	A
USGS	12092000	2021-08-16 17:00	PDT	695	A
USGS	12092000	2021-08-16 17:15	PDT	718	A
USGS	12092000	2021-08-16 17:30	PDT	703	A
USGS	12092000	2021-08-16 17:45	PDT	726	A
USGS	12092000	2021-08-16 18:00	PDT	741	A
USGS	12092000	2021-08-16 18:15	PDT	718	A
USGS	12092000	2021-08-16 18:30	PDT	741	A
USGS	12092000	2021-08-16 18:45	PDT	726	A
USGS	12092000	2021-08-16 19:00	PDT	710	A
USGS	12092000	2021-08-16 19:15	PDT	734	A
USGS	12092000	2021-08-16 19:30	PDT	734	A
USGS	12092000	2021-08-16 19:45	PDT	703	A
USGS	12092000	2021-08-16 20:00	PDT	741	A
USGS	12092000	2021-08-16 20:15	PDT	703	A
USGS	12092000	2021-08-16 20:30	PDT	688	A
USGS	12092000	2021-08-16 20:45	PDT	703	A
USGS	12092000	2021-08-16 21:00	PDT	703	A
USGS	12092000	2021-08-16 21:15	PDT	695	A
USGS	12092000	2021-08-16 21:30	PDT	673	A
USGS	12092000	2021-08-16 21:45	PDT	665	A
USGS	12092000	2021-08-16 22:00	PDT	658	A
USGS	12092000	2021-08-16 22:15	PDT	673	A
USGS	12092000	2021-08-16 22:30	PDT	673	A
USGS	12092000	2021-08-16 22:45	PDT	651	A
USGS	12092000	2021-08-16 23:00	PDT	643	A
USGS	12092000	2021-08-16 23:15	PDT	636	A
USGS	12092000	2021-08-16 23:30	PDT	608	A
USGS	12092000	2021-08-16 23:45	PDT	615	A
USGS	12092000	2021-08-17 00:00	PDT	601	A
USGS	12092000	2021-08-17 00:15	PDT	587	A
USGS	12092000	2021-08-17 00:30	PDT	567	A
USGS	12092000	2021-08-17 00:45	PDT	567	A
USGS	12092000	2021-08-17 01:00	PDT	580	A
USGS	12092000	2021-08-17 01:15	PDT	560	A
USGS	12092000	2021-08-17 01:30	PDT	528	A
USGS	12092000	2021-08-17 01:45	PDT	534	A
USGS	12092000	2021-08-17 02:00	PDT	528	A
USGS	12092000	2021-08-17 02:15	PDT	528	A
USGS	12092000	2021-08-17 02:30	PDT	528	A
USGS	12092000	2021-08-17 02:45	PDT	522	A
USGS	12092000	2021-08-17 03:00	PDT	497	A
USGS	12092000	2021-08-17 03:15	PDT	509	A
USGS	12092000	2021-08-17 03:30	PDT	503	A
USGS	12092000	2021-08-17 03:45	PDT	478	A
USGS	12092000	2021-08-17 04:00	PDT	491	A
USGS	12092000	2021-08-17 04:15	PDT	473	A
USGS	12092000	2021-08-17 04:30	PDT	473	A
USGS	12092000	2021-08-17 04:45	PDT	461	A
USGS	12092000	2021-08-17 05:00	PDT	473	A
USGS	12092000	2021-08-17 05:15	PDT	449	A
USGS	12092000	2021-08-17 05:30	PDT	438	A
USGS	12092000	2021-08-17 05:45	PDT	443	A
USGS	12092000	2021-08-17 06:00	PDT	432	A
USGS	12092000	2021-08-17 06:15	PDT	438	A
USGS	12092000	2021-08-17 06:30	PDT	426	A
USGS	12092000	2021-08-17 06:45	PDT	426	A
USGS	12092000	2021-08-17 07:00	PDT	421	A
USGS	12092000	2021-08-17 07:15	PDT	415	A
USGS	12092000	2021-08-17 07:30	PDT	421	A
USGS	12092000	2021-08-17 07:45	PDT	415	A
USGS	12092000	2021-08-17 08:00	PDT	404	A
USGS	12092000	2021-08-17 08:15	PDT	404	A
USGS	12092000	2021-08-17 08:30	PDT	399	A
USGS	12092000	2021-08-17 08:45	PDT	399	A
USGS	12092000	2021-08-17 09:00	PDT	399	A
USGS	12092000	2021-08-17 09:15	PDT	399	A
USGS	12092000	2021-08-17 09:30	PDT	394	A
USGS	12092000	2021-08-17 09:45	PDT	383	A
USGS	12092000	2021-08-17 10:00	PDT	388	A
USGS	12092000	2021-08-17 10:15	PDT	373	A
USGS	12092000	2021-08-17 10:30	PDT	383	A
USGS	12092000	2021-08-17 10:45	PDT	378	A
USGS	12092000	2021-08-17 11:00	PDT	373	A
USGS	12092000	2021-08-17 11:15	PDT	378	A
USGS	12092000	2021-08-17 11:30	PDT	373	A
USGS	12092000	2021-08-17 11:45	PDT	378	A
USGS	12092000	2021-08-17 12:00	PDT	368	A
USGS	12092000	2021-08-17 12:15	PDT	368	A
USGS	12092000	2021-08-17 12:30	PDT	363	A
USGS	12092000	2021-08-17 12:45	PDT	363	A
USGS	12092000	2021-08-17 13:00	PDT	368	A
USGS	12092000	2021-08-17 13:15	PDT	363	A
USGS	12092000	2021-08-17 13:30	PDT	363	A
USGS	12092000	2021-08-17 13:45	PDT	353	A
USGS	12092000	2021-08-17 14:00	PDT	358	A
USGS	12092000	2021-08-17 14:15	PDT	358	A
USGS	12092000	2021-08-17 14:30	PDT	353	A
USGS	12092000	2021-08-17 14:45	PDT	363	A
USGS	12092000	2021-08-17 15:00	PDT	358	A
USGS	12092000	2021-08-17 15:15	PDT	363	A
USGS	12092000	2021-08-17 15:30	PDT	363	A
USGS	12092000	2021-08-17 15:45	PDT	358	A
USGS	12092000	2021-08-17 16:00	PDT	368	A
USGS	12092000	2021-08-17 16:15	PDT	373	A
USGS	12092000	2021-08-17 16:30	PDT	368	A
USGS	12092000	2021-08-17 16:45	PDT	378	A
USGS	12092000	2021-08-17 17:00	PDT	388	A
USGS	12092000	2021-08-17 17:15	PDT	383	A
USGS	12092000	2021-08-17 17:30	PDT	399	A
USGS	12092000	2021-08-17 17:45	PDT	410	A
USGS	12092000	2021-08-17 18:00	PDT	404	A
USGS	12092000	2021-08-17 18:15	PDT	404	A
USGS	12092000	2021-08-17 18:30	PDT	421	A
USGS	12092000	2021-08-17 18:45	PDT	404	A
USGS	12092000	2021-08-17 19:00	PDT	410	A
USGS	12092000	2021-08-17 19:15	PDT	415	A
USGS	12092000	2021-08-17 19:30	PDT	426	A
USGS	12092000	2021-08-17 19:45	PDT	421	A
USGS	12092000	2021-08-17 20:00	PDT	438	A
USGS	12092000	2021-08-17 20:15	PDT	421	A
USGS	12092000	2021-08-17 20:30	PDT	415	A
USGS	12092000	2021-08-17 20:45	PDT	421	A
USGS	12092000	2021-08-17 21:00	PDT	415	A
USGS	12092000	2021-08-17 21:15	PDT	410	A
USGS	12092000	2021-08-17 21:30	PDT	410	A
USGS	12092000	2021-08-17 21:45	PDT	404	A
USGS	12092000	2021-08-17 22:00	PDT	399	A
USGS	12092000	2021-08-17 22:15	PDT	404	A
USGS	12092000	2021-08-17 22:30	PDT	388	A
USGS	12092000	2021-08-17 22:45	PDT	383	A
USGS	12092000	2021-08-17 23:00	PDT	388	A
USGS	12092000	2021-08-17 23:15	PDT	383	A
USGS	12092000	2021-08-17 23:30	PDT	378	A
USGS	12092000	2021-08-17 23:45	PDT	378	A
USGS	12092000	2021-08-18 00:00	PDT	378	A
USGS	12092000	2021-08-18 00:15	PDT	373	A
USGS	12092000	2021-08-18 00:30	PDT	368	A
USGS	12092000	2021-08-18 00:45	PDT	368	A
USGS	12092000	2021-08-18 01:00	PDT	363	A
USGS	12092000	2021-08-18 01:15	PDT	363	A
USGS	12092000	2021-08-18 01:30	PDT	363	A
USGS	12092000	2021-08-18 01:45	PDT	363	A
USGS	12092000	2021-08-18 02:00	PDT	363	A
USGS	12092000	2021-08-18 02:15	PDT	363	A
USGS	12092000	2021-08-18 02:30	PDT	363	A
USGS	12092000	2021-08-18 02:45	PDT	358	A
USGS	12092000	2021-08-18 03:00	PDT	353	A
USGS	12092000	2021-08-18 03:15	PDT	358	A
USGS	12092000	2021-08-18 03:30	PDT	358	A
USGS	12092000	2021-08-18 03:45	PDT	353	A
USGS	12092000	2021-08-18 04:00	PDT	353	A
USGS	12092000	2021-08-18 04:15	PDT	353	A
USGS	12092000	2021-08-18 04:30	PDT	353	A
USGS	12092000	2021-08-18 04:45	PDT	353	A
USGS	12092000	2021-08-18 05:00	PDT	348	A
USGS	12092000	2021-08-18 05:15	PDT	348	A
USGS	12092000	2021-08-18 05:30	PDT	348	A
USGS	12092000	2021-08-18 05:45	PDT	343	A
USGS	12092000	2021-08-18 06:00	PDT	353	A
USGS	12092000	2021-08-18 06:15	PDT	348	A
USGS	12092000	2021-08-18 06:30	PDT	353	A
USGS	12092000	2021-08-18 06:45	PDT	348	A
USGS	12092000	2021-08-18 07:00	PDT	348	A
USGS	12092000	2021-08-18 07:15	PDT	343	A
USGS	12092000	2021-08-18 07:30	PDT	338	A
USGS	12092000	2021-08-18 07:45	PDT	338	A
USGS	12092000	2021-08-18 08:00	PDT	338	A
USGS	12092000	2021-08-18 08:15	PDT	338	A
USGS	12092000	2021-08-18 08:30	PDT	338	A
USGS	12092000	2021-08-18 08:45	PDT	343	A
USGS	12092000	2021-08-18 09:00	PDT	338	A
USGS	12092000	2021-08-18 09:15	PDT	333	A
USGS	12092000	2021-08-18 09:30	PDT	338	A
USGS	12092000	2021-08-18 09:45	PDT	333	A
USGS	12092000	2021-08-18 10:00	PDT	333	A
USGS	12092000	2021-08-18 10:15	PDT	338	A
USGS	12092000	2021-08-18 10:30	PDT	333	A
USGS	12092000	2021-08-18 10:45	PDT	333	A
USGS	12092000	2021-08-18 11:00	PDT	333	A
USGS	12092000	2021-08-18 11:15	PDT	333	A
USGS	12092000	2021-08-18 11:30	PDT	338	A
USGS	12092000	2021-08-18 11:45	PDT	324	A
USGS	12092000	2021-08-18 12:00	PDT	328	A
USGS	12092000	2021-08-18 12:15	PDT	324	A
USGS	12092000	2021-08-18 12:30	PDT	319	A
USGS	12092000	2021-08-18 12:45	PDT	328	A
USGS	12092000	2021-08-18 13:00	PDT	324	A
USGS	12092000	2021-08-18 13:15	PDT	324	A
USGS	12092000	2021-08-18 13:30	PDT	328	A
USGS	12092000	2021-08-18 13:45	PDT	333	A
USGS	12092000	2021-08-18 14:00	PDT	328	A
USGS	12092000	2021-08-18 14:15	PDT	324	A
USGS	12092000	2021-08-18 14:30	PDT	333	A
USGS	12092000	2021-08-18 14:45	PDT	338	A
USGS	12092000	2021-08-18 15:00	PDT	353	A
USGS	12092000	2021-08-18 15:15	PDT	353	A
USGS	12092000	2021-08-18 15:30	PDT	363	A
USGS	12092000	2021-08-18 15:45	PDT	378	A
USGS	12092000	2021-08-18 16:00	PDT	378	A
USGS	12092000	2021-08-18 16:15	PDT	388	A
USGS	12092000	2021-08-18 16:30	PDT	404	A
USGS	12092000	2021-08-18 16:45	PDT	410	A
USGS	12092000	2021-08-18 17:00	PDT	415	A
USGS	12092000	2021-08-18 17:15	PDT	438	A
USGS	12092000	2021-08-18 17:30	PDT	449	A
USGS	12092000	2021-08-18 17:45	PDT	461	A
USGS	12092000	2021-08-18 18:00	PDT	478	A
USGS	12092000	2021-08-18 18:15	PDT	497	A
USGS	12092000	2021-08-18 18:30	PDT	485	A
USGS	12092000	2021-08-18 18:45	PDT	515	A
USGS	12092000	2021-08-18 19:00	PDT	515	A
USGS	12092000	2021-08-18 19:15	PDT	528	A
USGS	12092000	2021-08-18 19:30	PDT	522	A
USGS	12092000	2021-08-18 19:45	PDT	534	A
USGS	12092000	2021-08-18 20:00	PDT	522	A
USGS	12092000	2021-08-18 20:15	PDT	547	A
USGS	12092000	2021-08-18 20:30	PDT	541	A
USGS	12092000	2021-08-18 20:45	PDT	534	A
USGS	12092000	2021-08-18 21:00	PDT	528	A
USGS	12092000	2021-08-18 21:15	PDT	534	A
USGS	12092000	2021-08-18 21:30	PDT	522	A
USGS	12092000	2021-08-18 21:45	PDT	522	A
USGS	12092000	2021-08-18 22:00	PDT	509	A
USGS	12092000	2021-08-18 22:15	PDT	509	A
USGS	12092000	2021-08-18 22:30	PDT	497	A
USGS	12092000	2021-08-18 22:45	PDT	491	A
USGS	12092000	2021-08-18 23:00	PDT	491	A
USGS	12092000	2021-08-18 23:15	PDT	473	A
USGS	12092000	2021-08-18 23:30	PDT	455	A
USGS	12092000	2021-08-18 23:45	PDT	455	A
USGS	12092000	2021-08-19 00:00	PDT	455	A
USGS	12092000	2021-08-19 00:15	PDT	455	A
